date,target_date,open,close,target_return,target_bp,phase,up_score,up_predicted,up_actual_extreme,up_score_excess,down_score,down_predicted,down_actual_extreme,down_score_excess,conflict,marker
2024-08-19,2024-08-20,4666.3308,4682.9628,0.0038497056402431173,38.49705640243117,Validation,0.28226213132168165,0,0,-0.5312493440482359,0.4110259683052466,0,0,-0.2721888615828947,0,none
2024-08-20,2024-08-21,4684.2948,4602.0095,-0.020324574789784777,-203.24574789784776,Validation,0.2868858354888648,0,0,-0.5266256398810527,0.38555217629339394,0,1,-0.29766265359474736,0,none
2024-08-21,2024-08-22,4589.0885,4587.1218,8.871042691827036e-05,0.8871042691827036,Validation,0.3447800952393856,0,0,-0.46873138013053195,0.37970131052671413,0,0,-0.3035135193614272,0,none
2024-08-22,2024-08-23,4589.4956,4533.3695,-0.01427278849553748,-142.7278849553748,Validation,0.26713420989912323,0,0,-0.5463772654707943,0.46616348901793875,0,0,-0.21705134087020256,0,none
2024-08-23,2024-08-26,4523.9907,4537.0872,0.004170145619441623,41.70145619441623,Validation,0.29840511368865674,0,0,-0.5151063616812608,0.44879894763593275,0,0,-0.23441588225220855,0,none
2024-08-26,2024-08-27,4542.8564,4544.3594,-0.0022827708135347846,-22.827708135347848,Validation,0.28564957570150307,0,0,-0.5278618996684145,0.555209602897753,0,0,-0.1280052269903883,0,none
2024-08-27,2024-08-28,4532.4861,4495.2856,-0.010161090179625742,-101.61090179625742,Validation,0.32163792484465625,0,0,-0.49187355052526127,0.5036535255874258,0,0,-0.17956130430071549,0,none
2024-08-28,2024-08-29,4486.4311,4500.0088,-0.0006414229787236048,-6.414229787236048,Validation,0.30765706865663844,0,0,-0.5058544067132791,0.4989293876044736,0,0,-0.18428544228366772,0,none
2024-08-29,2024-08-30,4483.5534,4557.9006,0.016493168119732893,164.93168119732894,Validation,0.30353395826234114,0,1,-0.5099775171075764,0.5484099265139333,0,0,-0.13480490337420803,0,none
2024-08-30,2024-09-02,4557.5014,4639.1144,0.01632449306543271,163.2449306543271,Validation,0.4004477058286781,0,1,-0.4130637695412394,0.4811197417209535,0,0,-0.2020950881671878,0,none
2024-09-02,2024-09-03,4631.9003,4546.8832,-0.019145597758224664,-191.45597758224665,Validation,0.7606382233443274,0,0,-0.05287325202559012,0.4500821657357273,0,1,-0.23313266415241402,0,none
2024-09-03,2024-09-04,4543.2198,4596.4819,0.005385167585332473,53.851675853324735,Validation,0.8722119902071719,1,0,0.05870051483725436,0.39910698679062756,0,0,-0.28410784309751375,0,up
2024-09-04,2024-09-05,4567.6858,4582.084,0.0038272991544208157,38.27299154420815,Validation,0.4648277781937307,0,0,-0.3486836971761868,0.5259042765434635,0,0,-0.1573105533446778,0,none
2024-09-05,2024-09-06,4585.1677,4601.0911,0.00527226081610932,52.7226081610932,Validation,0.325001852691847,0,0,-0.4885096226780705,0.42961522332366253,0,0,-0.2535996065644788,0,none
2024-09-06,2024-09-09,4609.3419,4537.4544,-0.01991089009908331,-199.10890099083312,Validation,0.28304880020713846,0,0,-0.530462675162779,0.4176176811722253,0,1,-0.265597148715916,0,none
2024-09-09,2024-09-10,4517.5658,4507.1866,-0.001824478129350271,-18.24478129350271,Validation,0.335057378949509,0,0,-0.47845409642040854,0.37561722179772905,0,0,-0.30759760809041226,0,none
2024-09-10,2024-09-11,4509.3236,4507.7074,-0.004243851561240741,-42.438515612407414,Validation,0.31226255769324873,0,0,-0.5012489176766688,0.4369812466538801,0,0,-0.2462335832342612,0,none
2024-09-11,2024-09-12,4490.1867,4514.9158,0.0064143212575102915,64.14321257510292,Validation,0.3054026547673858,0,0,-0.5081088206025317,0.43002406233160995,0,0,-0.25319076755653136,0,none
2024-09-12,2024-09-13,4518.9882,4496.5919,-0.004114482972095268,-41.14482972095268,Validation,0.28650459266263884,0,0,-0.5270068827072787,0.44921918834543906,0,0,-0.23399564154270225,0,none
2024-09-13,2024-09-18,4500.3949,4450.9587,-0.01117810794781593,-111.7810794781593,Validation,0.29089070942965495,0,0,-0.5226207659402626,0.44560910209392485,0,0,-0.23760572779421646,0,none
2024-09-18,2024-09-19,4450.089,4462.8701,0.007050308432033692,70.50308432033691,Validation,0.34271556334466347,0,0,-0.47079591202525406,0.46230178820919576,0,0,-0.22091304167894554,0,none
2024-09-19,2024-09-20,4481.4635,4520.3939,0.007474410982037494,74.74410982037494,Validation,0.2906874961515641,0,0,-0.5228239792183534,0.5298809710215848,0,0,-0.15333385886655648,0,none
2024-09-20,2024-09-23,4514.9598,4498.3901,-0.004247944798976944,-42.47944798976944,Validation,0.48135422151256957,0,0,-0.33215725385734796,0.4327934778112055,0,0,-0.25042135207693583,0,none
2024-09-23,2024-09-24,4495.7805,4494.6878,0.0063261318029206315,63.261318029206315,Validation,0.32854450754501185,0,0,-0.48496696782490567,0.4085258584657429,0,0,-0.2746889714223984,0,none
2024-09-24,2024-09-25,4524.2214,4689.5964,0.04849738343928078,484.9738343928078,Validation,0.30272941674373444,0,1,-0.5107820586261831,0.39821420838732957,0,0,-0.28500062150081173,0,none
2024-09-25,2024-09-26,4743.6343,4731.4755,-0.0037183093983446103,-37.1830939834461,Validation,0.25278080368067546,0,0,-0.5607306716892421,0.3683431750895094,0,0,-0.3148716547986319,0,none
2024-09-26,2024-09-27,4725.996,4938.1839,0.06374707045879857,637.4707045879857,Validation,0.814138231488925,1,1,0.0006267561190074211,0.3483974238542603,0,0,-0.334817406033881,0,up
2024-09-27,2024-09-30,5027.2644,5201.6656,0.08404660395423003,840.4660395423002,Validation,0.5141824516977862,0,1,-0.2993290236721313,0.36805169786290926,0,0,-0.31516313202523205,0,none
2024-09-30,2024-10-08,5449.7889,5743.217,0.17762620126441964,1776.2620126441964,Validation,0.5980264171214268,0,1,-0.21548505824849074,0.31884578002787534,0,0,-0.36436904986026597,0,none
2024-10-08,2024-10-09,6417.8142,6155.5817,-0.06296734174697671,-629.6734174697672,Validation,0.5049432710219985,0,0,-0.308568204347919,0.33722113183466046,0,1,-0.34599369805348085,0,none
2024-10-09,2024-10-10,6013.7015,5735.641,-0.04075539831832353,-407.55398318323535,Validation,0.843622096498976,1,0,0.03011062112905849,0.41287751007328416,0,1,-0.27033731981485715,0,up
2024-10-10,2024-10-11,5768.6107,5690.8822,-0.0205529383357419,-205.529383357419,Validation,0.924361874469625,1,0,0.11085039909970751,0.6087532072865036,0,1,-0.07446162260163769,0,up
2024-10-11,2024-10-14,5650.0488,5470.8133,-0.025911758496669934,-259.1175849666993,Validation,0.8401680415307471,1,0,0.026656566160829565,0.6391710693940886,0,1,-0.044043760494052675,0,up
2024-10-14,2024-10-15,5503.6461,5608.153,0.01355737608201224,135.5737608201224,Validation,0.8719945758567609,1,0,0.058483100486843353,0.6357841429309403,0,0,-0.047430686957200985,0,up
2024-10-15,2024-10-16,5578.2611,5472.56,-0.033091925367208064,-330.91925367208063,Validation,0.5430856996777844,0,0,-0.2704257756921331,0.6373168704435993,0,1,-0.045897959444542,0,none
2024-10-16,2024-10-17,5393.6657,5461.0877,0.019671259937374508,196.7125993737451,Validation,0.8926818057863264,1,1,0.07917033041640886,0.6299754760374621,0,0,-0.05323935385067924,0,up
2024-10-17,2024-10-18,5499.7659,5418.9883,-0.015225011668223987,-152.25011668223988,Validation,0.648961712552948,0,0,-0.16454976281696954,0.6478978192435796,0,0,-0.03531701064456172,0,none
2024-10-18,2024-10-21,5416.0319,5640.0198,0.04884256682461574,488.4256682461574,Validation,0.8162039701997986,1,1,0.002692494829881098,0.6500516032303815,0,0,-0.03316322665775984,0,up
2024-10-21,2024-10-22,5680.5648,5704.225,0.004005728444467227,40.05728444467227,Validation,0.6758661912387962,0,0,-0.13764528413112131,0.6544951225066016,0,0,-0.028719707381539727,0,none
2024-10-22,2024-10-23,5703.3196,5753.8497,0.007326838215414133,73.26838215414134,Validation,0.7287870011834139,0,0,-0.08472447418650364,0.6518868015869695,0,0,-0.03132802830117176,0,none
2024-10-23,2024-10-24,5745.1069,5776.383,0.0004265891031549618,4.265891031549618,Validation,0.5566153662470321,0,0,-0.2568961091228854,0.6514722416559637,0,0,-0.03174258823217757,0,none
2024-10-24,2024-10-25,5747.5577,5726.7041,-0.002135237372214771,-21.35237372214771,Validation,0.6480065313908873,0,0,-0.16550494397903026,0.5937356067524437,0,0,-0.08947922313569756,0,none
2024-10-25,2024-10-28,5735.2853,5809.6879,0.014130822750875183,141.30822750875183,Validation,0.5378521962238199,0,0,-0.27565927914609767,0.5460520149636259,0,0,-0.13716281492451543,0,none
2024-10-28,2024-10-29,5816.3296,5883.7203,0.014953915266425089,149.53915266425088,Validation,0.5948484524219091,0,0,-0.21866302294800843,0.5355357218798057,0,0,-0.1476791080083356,0,none
2024-10-29,2024-10-30,5903.3065,5812.5286,-0.01854450552414988,-185.44505524149878,Validation,0.4249672436040143,0,0,-0.38854423176590325,0.5255480965613922,0,1,-0.15766673332674908,0,none
2024-10-30,2024-10-31,5793.8326,5837.9338,0.007964330899032257,79.64330899032257,Validation,0.7592892500532328,0,0,-0.05422222531668475,0.6646759506665229,0,0,-0.018538879221618454,0,none
2024-10-31,2024-11-01,5839.9766,5901.2904,0.009134043448050688,91.34043448050689,Validation,0.50248926664493,0,0,-0.31102220872498754,0.6599975284606483,0,0,-0.02321730142749301,0,none
2024-11-01,2024-11-04,5893.3192,5831.8217,-0.009829333527360928,-98.29333527360929,Validation,0.5129035250619401,0,0,-0.3006079503079774,0.6569677573335015,0,0,-0.02624707255463976,0,none
2024-11-04,2024-11-05,5835.3918,5928.9085,0.01550425457293203,155.0425457293203,Validation,0.7350467633275983,0,0,-0.0784647120423192,0.6435715391370859,0,0,-0.03964329075105544,0,none
2024-11-05,2024-11-06,5925.8652,6111.9707,0.03527896652120943,352.7896652120943,Validation,0.39087553665705876,0,1,-0.42263593871285876,0.652139787583226,0,0,-0.031075042304915312,0,none
2024-11-06,2024-11-07,6134.9236,6125.7868,-0.011929847015535677,-119.29847015535677,Validation,0.39371880654637964,0,0,-0.4197926688235379,0.6572386307300747,0,0,-0.025976199158066593,0,none
2024-11-07,2024-11-08,6061.7349,6239.5598,0.040427980445004286,404.27980445004283,Validation,0.5320369776936508,0,1,-0.28147449767626675,0.6509902920264284,0,0,-0.032224537861712865,0,none
2024-11-08,2024-11-11,6306.7986,6222.445,-0.015184534353134382,-151.84534353134381,Validation,0.3626096940056636,0,0,-0.4509017813642539,0.6677214132492562,0,0,-0.015493416638885149,0,none
2024-11-11,2024-11-12,6211.0328,6330.6152,0.022250196456859772,222.5019645685977,Validation,0.5622709920869217,0,1,-0.25124048328299586,0.6808226989915205,0,0,-0.0023921308966208255,0,none
2024-11-12,2024-11-13,6349.2295,6263.883,-0.018123742416304323,-181.23742416304322,Validation,0.34588430359354866,0,0,-0.46762717177636887,0.6985360619086232,1,1,0.015321232020481856,0,down
2024-11-13,2024-11-14,6234.1577,6259.8412,0.0010348791786258804,10.348791786258804,Validation,0.6677796862429491,0,0,-0.14573178912696838,0.6973625025810539,1,0,0.014147672692912616,0,down
2024-11-14,2024-11-15,6240.6093,6078.3051,-0.029656383071441472,-296.56383071441473,Validation,0.3770281075052349,0,0,-0.4364833678646826,0.6921591724632923,1,1,0.008944342575150976,0,down
2024-11-15,2024-11-18,6055.5354,5924.4834,-0.018999013695799594,-189.99013695799593,Validation,0.8042636879078282,0,0,-0.009247787462089319,0.6865069630217187,1,1,0.0032921331335773463,0,down
2024-11-18,2024-11-19,5940.4862,5833.0358,-0.017486009815156245,-174.86009815156245,Validation,0.8208778063127316,1,0,0.0073663309428140256,0.7244333693814047,1,1,0.04121853949326337,1,conflict
2024-11-19,2024-11-20,5836.6108,5936.6015,0.014342587311115595,143.42587311115597,Validation,0.7741543021032326,0,0,-0.039357173266684975,0.7354904562991411,1,0,0.05227562641099981,0,down
2024-11-20,2024-11-21,5920.3229,5992.3904,0.008923803801309527,89.23803801309526,Validation,0.3927330064107336,0,0,-0.4207784689591839,0.7432421805196383,1,0,0.060027350631497,0,down
2024-11-21,2024-11-22,5973.1547,5985.3128,-0.0006829556917384849,-6.829556917384849,Validation,0.4427423337465899,0,0,-0.37076914162332764,0.7358297355222997,1,0,0.05261490563415838,0,down
2024-11-22,2024-11-25,5969.0753,5750.2457,-0.03593990513069922,-359.39905130699225,Validation,0.42539353902253657,0,0,-0.38811793634738095,0.7144479275227551,1,1,0.031233097634613793,0,down
2024-11-25,2024-11-26,5754.5473,5735.6493,-0.004722161202845632,-47.22161202845632,Validation,0.8357614675101246,1,0,0.022249992140207064,0.706115337300725,1,0,0.02290050741258365,1,conflict
2024-11-26,2024-11-27,5727.3734,5690.4792,-0.010095116201084497,-100.95116201084497,Validation,0.4560291899664895,0,0,-0.357482285403428,0.7303527030464046,1,0,0.047137873158263344,0,down
2024-11-27,2024-11-28,5669.5549,5804.9368,0.02350133341155214,235.0133341155214,Validation,0.5280442280545454,0,1,-0.2854672473153721,0.7238458305562052,1,0,0.04063100066806391,0,down
2024-11-28,2024-11-29,5802.797,5757.5965,-0.009414511657050761,-94.14511657050761,Validation,0.3606311552259479,0,0,-0.4528803201439696,0.7085588602740769,1,0,0.02534403038593558,0,down
2024-11-29,2024-12-02,5748.1665,5851.9385,0.01836042849489483,183.6042849489483,Validation,0.47878889486534826,0,1,-0.33472258050456927,0.6860969629170036,1,0,0.0028821330288623104,0,down
2024-12-02,2024-12-03,5853.7053,5943.6245,0.015892480955609578,158.9248095560958,Validation,0.46830913663991,0,0,-0.34520233873000755,0.6251838530178544,0,0,-0.05803097687028691,0,none
2024-12-03,2024-12-04,5946.7352,5932.1207,-0.0029022479427029957,-29.022479427029957,Validation,0.3752508750240745,0,0,-0.438260600345843,0.5824845041875509,0,0,-0.10073032570059037,0,none
2024-12-04,2024-12-05,5929.4763,5879.2695,-0.012435229735212938,-124.35229735212938,Validation,0.3924979280496129,0,0,-0.4210135473203046,0.5500835946194703,0,0,-0.133131235268671,0,none
2024-12-05,2024-12-06,5855.7419,5901.9859,0.008155567785526951,81.55567785526952,Validation,0.4881154151098125,0,0,-0.32539606026010504,0.5517898421344833,0,0,-0.13142498775365796,0,none
2024-12-06,2024-12-09,5903.4988,5979.197,0.013523421060066987,135.23421060066988,Validation,0.3816439327661311,0,0,-0.4318675426037864,0.6004230556308194,0,0,-0.08279177425732187,0,none
2024-12-09,2024-12-10,5983.3343,5947.1089,0.024895266172909603,248.95266172909604,Validation,0.41663303767418725,0,1,-0.3968784376957303,0.6068862510318428,0,0,-0.07632857885629851,0,none
2024-12-10,2024-12-11,6132.291,5992.0937,-0.02592261195693424,-259.22611956934236,Validation,0.4596186411089545,0,0,-0.353892834260963,0.5430421679754108,0,1,-0.14017266191273048,0,none
2024-12-11,2024-12-12,5973.326,6047.105,0.012632057918821049,126.32057918821049,Validation,0.6964766602894386,0,0,-0.11703481508047897,0.4115369149585132,0,0,-0.2716779149296281,0,none
2024-12-12,2024-12-13,6048.7814,6100.3945,0.002839051184756025,28.39051184756025,Validation,0.3380958990704496,0,0,-0.4754155762994679,0.45207345816846867,0,0,-0.23114137171967264,0,none
2024-12-13,2024-12-16,6065.9542,5988.292,-0.013649031507689258,-136.49031507689259,Validation,0.34452131646073086,0,0,-0.46899015890918666,0.46104595246013425,0,0,-0.22216887742800706,0,none
2024-12-16,2024-12-17,5983.1598,5912.6014,-0.014405799423909849,-144.0579942390985,Validation,0.4944572040095794,0,0,-0.31905427136033815,0.44743791210028966,0,0,-0.23577691778785165,0,none
2024-12-17,2024-12-18,5896.9676,5848.1628,-0.006054840796479888,-60.548407964798876,Validation,0.5793262227249151,0,0,-0.23418525264500245,0.47531210428809956,0,0,-0.20790272560004175,0,none
2024-12-18,2024-12-19,5861.2624,5888.6162,-0.005459455287311399,-54.59455287311399,Validation,0.5085024217175402,0,0,-0.3050090536523773,0.5126338126912571,0,0,-0.17058101719688423,0,none
2024-12-19,2024-12-20,5829.2631,5901.9155,0.010410046511710958,104.10046511710958,Validation,0.37377531796315333,0,0,-0.4397361574067642,0.5191292925899906,0,0,-0.16408553729815067,0,none
2024-12-20,2024-12-23,5889.946,5917.1751,0.004711061867120669,47.110618671206694,Validation,0.3483568179383498,0,0,-0.4651546574315677,0.5247684488280047,0,0,-0.15844638106013664,0,none
2024-12-23,2024-12-24,5917.6939,5818.551,-0.01529889878217594,-152.9889878217594,Validation,0.37637478963975596,0,0,-0.43713668573016157,0.5299086572480425,0,0,-0.15330617264009883,0,none
2024-12-24,2024-12-25,5827.1597,5895.2595,0.011887403738050972,118.87403738050972,Validation,0.725160469389424,0,0,-0.0883510059804935,0.5339072434855824,0,0,-0.14930758640255892,0,none
2024-12-25,2024-12-26,5896.4295,5840.2889,-0.01114374385380168,-111.43743853801679,Validation,0.3250642812228007,0,0,-0.48844719414711685,0.572128009440731,0,0,-0.11108682044741036,0,none
2024-12-26,2024-12-27,5830.7212,5887.0605,0.01062871947984756,106.2871947984756,Validation,0.5113796303374477,0,0,-0.3021318450324698,0.4970055524500476,0,0,-0.18620927743809368,0,none
2024-12-27,2024-12-30,5892.6943,5899.1665,-0.0003786044017249912,-3.786044017249912,Validation,0.3595318145543395,0,0,-0.453979660815578,0.5267473956102805,0,0,-0.1564674342778608,0,none
2024-12-30,2024-12-31,5890.4633,5898.884,0.001964140919102242,19.64140919102242,Validation,0.45936603595882464,0,0,-0.3541454394110929,0.5294995050285363,0,0,-0.15371532485960504,0,none
2024-12-31,2025-01-02,5902.033,5725.7324,-0.03119557277975249,-311.9557277975249,Validation,0.35131345579839957,0,0,-0.46219801957151796,0.48724253526635897,0,1,-0.19597229462178234,0,none
2025-01-02,2025-01-03,5717.9157,5545.8174,-0.028885647964344674,-288.85647964344673,Test,0.834730074884729,1,0,0.02121859951481142,0.5537456563962179,0,1,-0.12946917349192344,0,up
2025-01-03,2025-01-06,5552.75,5427.8041,-0.023715222187204454,-237.15222187204455,Test,0.8043273154959576,0,0,-0.00918415987395993,0.6184087533584323,0,1,-0.06480607652970904,0,none
2025-01-06,2025-01-07,5421.0653,5427.1007,0.0014955732040342617,14.955732040342617,Test,0.7935581101946776,0,0,-0.019953365175239934,0.6886757571860906,1,0,0.005460927297949336,0,down
2025-01-07,2025-01-08,5429.1729,5484.6847,0.00610610503857778,61.061050385777804,Test,0.4852484972604814,0,0,-0.3282629781094361,0.7239486710992316,1,0,0.04073384121109025,0,down
2025-01-08,2025-01-09,5462.324,5461.5861,-0.004487320781411008,-44.87320781411008,Test,0.35463508765528173,0,0,-0.4588763877146358,0.7086324254545998,1,0,0.025417595566458506,0,down
2025-01-09,2025-01-10,5437.8128,5456.5863,0.002057555199399319,20.57555199399319,Test,0.4130434952805506,0,0,-0.4004679800893669,0.67390059337687,0,0,-0.009314236511271279,0,none
2025-01-10,2025-01-13,5449.0014,5369.2811,-0.023729136865334732,-237.29136865334732,Test,0.37023698914170267,0,0,-0.44327448622821486,0.6827649922212994,0,1,-0.0004498376668419235,0,none
2025-01-13,2025-01-14,5319.7013,5381.6974,0.013922153862285569,139.2215386228557,Test,0.684311086202069,0,0,-0.12920038916784848,0.6210126371143864,0,0,-0.06220219277375494,0,none
2025-01-14,2025-01-15,5393.763,5572.2722,0.0307420811778345,307.420811778345,Test,0.433593687719077,0,1,-0.3799177876508405,0.6790120427670242,0,0,-0.004202787121117102,0,none
