实际执行日,三状态,+1反转,-1反转,0转-1,0转+1,大涨,大跌,执行日O2O,阶段,仅零段反转状态,仅零段反转原因,仅零段反转日收益
2026-04-23,1,0,0,0,0,0,0,-0.0170470089605637,Test,1,基础+1,-0.0170470089605637
2026-04-24,1,0,0,0,0,0,0,-0.001012131508592,Test,1,基础+1,-0.001012131508592
2026-04-27,1,0,0,0,0,0,0,0.0046376383098625,Test,1,基础+1,0.0046376383098625
2026-04-28,1,0,0,0,0,0,0,-0.0141730062845579,Test,1,基础+1,-0.0141730062845579
2026-04-29,1,0,0,0,0,0,0,0.0213408150396987,Test,1,基础+1,0.0213408150396987
2026-04-30,1,1,0,0,0,0,0,0.013191298012682,Test,1,基础+1,0.013191298012682
2026-05-06,1,1,0,0,0,0,0,0.0232782302065031,Test,1,基础+1,0.0232782302065031
2026-05-07,1,1,0,0,0,0,0,0.0001154107784382,Test,1,基础+1,0.0001154107784382
2026-05-08,1,1,0,0,0,0,0,0.0153189347229709,Test,1,基础+1,0.0153189347229709
2026-05-11,1,0,0,0,0,0,0,0.0096912431161881,Test,1,基础+1,0.0096912431161881
2026-05-12,1,1,0,0,0,0,0,-0.014144552644974,Test,1,基础+1,-0.014144552644974
2026-05-13,1,0,0,0,0,0,0,0.0254311547944641,Test,1,基础+1,0.0254311547944641
2026-05-14,1,1,0,0,0,0,0,-0.0308645970129488,Test,1,基础+1,-0.0308645970129488
2026-05-15,1,1,0,0,0,1,0,-0.0211609219764237,Test,1,基础+1,-0.0211609219764237
2026-05-18,1,0,0,0,0,1,1,0.0036663773034117,Test,1,基础+1,0.0036663773034117
2026-05-19,0,0,0,1,0,0,1,0.006714976991911,Test,-1,0转-1持有,-0.006714976991911
2026-05-20,0,0,0,1,0,0,1,0.0141912144854603,Test,-1,0转-1持有,-0.0141912144854603
2026-05-21,0,0,0,1,0,0,1,-0.0263771693780413,Test,-1,0转-1持有,0.0263771693780413
2026-05-22,0,0,0,1,0,1,1,0.0185987692068543,Test,-1,0转-1持有,-0.0185987692068543
2026-05-25,0,0,0,1,1,0,1,0.0039655747831721,Test,0,零段同日冲突置0,0.0
2026-05-26,0,0,0,0,1,0,1,-0.0007174134525609,Test,1,0转+1持有,-0.0007174134525609
2026-05-27,0,0,0,0,1,0,1,-0.0179632139564369,Test,1,0转+1持有,-0.0179632139564369
2026-05-28,0,0,0,0,1,1,0,0.0101305184487725,Test,1,0转+1持有,0.0101305184487725
2026-05-29,0,0,0,0,1,0,1,-0.0269308849151401,Test,1,0转+1持有,-0.0269308849151401
2026-06-01,0,0,0,1,0,1,0,-0.0080940130956244,Test,-1,0转-1持有,0.0080940130956244
2026-06-02,0,0,0,1,0,0,0,0.0031564500594387,Test,-1,0转-1持有,-0.0031564500594387
2026-06-03,0,0,0,1,0,0,0,-0.0044654669756322,Test,-1,0转-1持有,0.0044654669756322
2026-06-04,0,0,0,0,0,0,0,0.004562672001634,Test,0,基础0,0.0
2026-06-05,0,0,0,0,0,0,0,-0.0407545456245017,Test,0,基础0,-0.0
2026-06-08,-1,0,0,0,0,0,0,0.0101118736758269,Test,-1,基础-1,-0.0101118736758269
2026-06-09,-1,0,0,0,0,0,0,0.0043176865993601,Test,-1,基础-1,-0.0043176865993601
2026-06-10,-1,0,0,0,0,0,0,-0.0084664619019839,Test,-1,基础-1,0.0084664619019839
2026-06-11,-1,0,0,0,0,0,0,0.0203850350029555,Test,-1,基础-1,-0.0203850350029555
2026-06-12,-1,0,0,0,0,0,0,-0.0017288602296609,Test,-1,基础-1,0.0017288602296609
2026-06-15,0,0,0,0,0,0,0,0.0312980749982478,Test,0,基础0,0.0
2026-06-16,0,0,0,0,0,0,0,0.0024572419814374,Test,0,基础0,0.0
2026-06-17,0,0,0,0,0,0,0,0.0164306954898949,Test,0,基础0,0.0
2026-06-18,0,0,0,0,1,0,0,0.0138717557806045,Test,1,0转+1持有,0.0138717557806045
2026-06-22,0,0,0,0,1,0,0,0.0139991163838235,Test,1,0转+1持有,0.0139991163838235
2026-06-23,0,0,0,0,1,0,0,-0.021846062265832,Test,1,0转+1持有,-0.021846062265832
2026-06-24,0,0,0,0,1,1,0,0.0238686316034735,Test,1,0转+1持有,0.0238686316034735
2026-06-25,1,0,0,0,0,0,0,0.0052213666960283,Test,1,基础+1,0.0052213666960283
2026-06-26,1,0,0,0,0,0,0,-0.0179343538913685,Test,1,基础+1,-0.0179343538913685
2026-06-29,1,0,0,0,0,1,0,0.0095664742687984,Test,1,基础+1,0.0095664742687984
2026-06-30,1,0,0,0,0,0,0,0.0268784267806991,Test,1,基础+1,0.0268784267806991
2026-07-01,1,1,0,0,0,0,0,-0.0245714809858004,Test,1,基础+1,-0.0245714809858004
2026-07-02,1,1,0,0,0,0,0,-0.0144167346348556,Test,1,基础+1,-0.0144167346348556
2026-07-03,1,1,0,0,0,1,0,0.0101858853491649,Test,1,基础+1,0.0101858853491649
2026-07-06,1,1,0,0,0,0,0,-0.0212595259993797,Test,1,基础+1,-0.0212595259993797
2026-07-07,1,1,0,0,0,0,0,-0.0075615444383125,Test,1,基础+1,-0.0075615444383125
2026-07-08,0,0,0,0,0,0,1,-0.0119297359279882,Test,0,基础0,-0.0
2026-07-09,0,0,0,0,0,0,0,0.0278785935146586,Test,0,基础0,0.0
2026-07-10,0,0,0,0,0,0,0,-0.0303515543531611,Test,0,基础0,-0.0
2026-07-13,0,0,0,1,0,1,0,-0.0325952105894639,Test,-1,0转-1持有,0.0325952105894639
2026-07-14,-1,0,0,0,0,0,0,0.0195569401602371,Test,-1,基础-1,-0.0195569401602371
2026-07-15,-1,0,0,0,0,0,1,-0.0346863235597769,Test,-1,基础-1,0.0346863235597769
2026-07-16,-1,0,0,0,0,0,1,-0.0132832796822072,Test,-1,基础-1,0.0132832796822072
2026-07-17,-1,0,0,0,0,0,0,-0.0382688465723901,Test,-1,基础-1,0.0382688465723901
2026-07-20,-1,0,1,0,0,0,0,-0.0211005351123185,Test,-1,基础-1,0.0211005351123185
2026-07-21,-1,0,1,0,0,0,1,0.0409352401367972,Test,-1,基础-1,-0.0409352401367972
2026-07-22,-1,0,1,0,0,0,0,0.0011555035224335,Test,-1,基础-1,-0.0011555035224335
2026-07-23,0,0,0,0,0,0,0,-0.016211120839217,Test,0,基础0,-0.0
2026-07-24,0,0,0,0,0,0,0,-0.0147928538182615,Test,0,基础0,-0.0
2026-07-27,-1,0,0,0,0,0,0,0.0102971038456987,Test,-1,基础-1,-0.0102971038456987
2026-07-28,-1,0,0,0,0,0,0,-0.0190991029544599,Test,-1,基础-1,0.0190991029544599
2026-07-29,-1,0,0,0,0,0,0,0.0043670603999945,Test,-1,基础-1,-0.0043670603999945
2026-07-30,-1,0,0,0,0,0,0,0.0080956745710514,Test,-1,基础-1,-0.0080956745710514
2026-07-31,-1,0,0,0,0,0,0,-0.0107099801086458,Test,-1,基础-1,0.0107099801086458
2026-08-03,-1,0,1,0,0,0,0,0.0013358646777945,Test,-1,基础-1,-0.0013358646777945
2026-08-04,0,0,0,0,0,0,0,0.0135095391313173,Test,0,基础0,0.0
2026-08-05,0,0,0,0,0,0,0,0.0224149952455459,Test,0,基础0,0.0
2026-08-06,0,0,0,0,0,0,0,0.0117864579002475,Test,0,基础0,0.0
2026-08-07,0,0,0,0,0,0,0,0.0223699686130318,Test,0,基础0,0.0
2026-08-10,0,0,0,0,0,0,0,-0.0030790411159011,Test,0,基础0,-0.0
2026-08-11,0,0,0,1,0,0,0,-0.0001547508821602,Test,-1,0转-1持有,0.0001547508821602
2026-08-12,0,0,0,1,0,0,0,0.0148921893258711,Test,-1,0转-1持有,-0.0148921893258711
2026-08-13,0,0,0,1,0,0,0,-0.0132403067231675,Test,-1,0转-1持有,0.0132403067231675
2026-08-14,0,0,0,1,0,0,0,0.0022808767681585,Test,-1,0转-1持有,-0.0022808767681585
2026-08-17,0,0,0,1,0,0,0,0.0213505331124057,Test,-1,0转-1持有,-0.0213505331124057
2026-08-18,0,0,0,1,0,0,0,-0.0182568863716732,Test,-1,0转-1持有,0.0182568863716732
2026-08-19,0,0,0,0,0,0,0,-0.0205299134603572,Test,0,基础0,-0.0
2026-08-20,0,0,0,0,0,0,0,-0.0066647110873084,Test,0,基础0,-0.0
2026-08-21,0,0,0,0,0,0,0,,Test,0,基础0,
2026-08-24,0,0,0,1,0,0,1,,Test,-1,0转-1持有,
